0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
51,842.5980162,107.9132169,56.75709839,57.50991627,49.5450352,37.25717207,-19.96900355,736.5792311,149.1660755,153.9438057,24.80102792,700.5263065,595.4304024,72.25985193,104.4520024,69.59637352,-51.70510314,45.97781781,74.4710965,44.97739144,15.2525137,69.30850504,63.52764368,141.8407079,45.14284377,19.31377861,-18.87697494,137.4421025,773.9979458,187.3454221,110.9201587,661.2257703,111.5978192,67.60547776,50.88593074,30.68454255,72.85657218,51.31716505,131.7733099,53.02286894,78.82919517,80.81202391,63.69459005,43.18650768,109.3125238,57.40830711,84.3636853,65.19500394,111.3784427,99.82985431,57.95466084,60.7740374,70.05718341,-58.17716204,148.9039078,11.42520858,73.6901832,105.0532786,71.64640998,64.71819378,62.85074132,11.34652932,36.69111029,49.64735544,78.00126438,101.9480343,116.130636,44.82396698,73.17300166,-56.28726071,-28.41560683,63.54326663,78.94744714,-36.30579681,-40.63600762,116.2536022
52,370.8769883,292.7847872,205.0223087,156.9758693,215.9005391,270.1770677,49.72830978,734.9179335,277.7866023,251.0666486,96.2291887,773.2460574,46.88289808,170.0113087,186.0719881,174.6377367,48.34389247,176.3939881,207.0068609,151.7123713,145.7377556,134.8110728,184.4131778,287.024767,187.0450305,164.7758549,118.928437,295.4075278,771.8835023,298.2244958,196.1620356,728.766093,217.7144812,190.9686499,146.4153795,167.5493112,171.2638436,161.8891102,192.0657276,177.6248003,253.8311683,157.8469996,211.5218024,169.6887665,196.2800464,183.2614783,160.1841201,185.3080933,298.9524779,208.3861777,167.8367051,184.2992,194.250387,58.47215283,227.83691,154.4266693,227.9414132,190.0854876,205.829125,157.2776297,171.7893314,176.9501365,202.898616,169.3153098,233.9633482,204.0697305,221.496835,136.7774106,205.4924017,49.5188336,153.1672226,153.3518796,236.8309672,48.70134274,44.47437807,253.1848786
53,179.6260483,233.5516012,180.8369452,121.6972576,168.2244428,25.21389446,19.66145294,212.3874099,203.2818352,277.487061,46.08386652,202.8275742,147.15151,145.5506269,175.412729,819.6783927,26.09639126,93.21132955,110.2510486,115.6669977,140.1846397,65.39165943,100.4223123,169.2800298,117.6670799,104.7162112,77.74384494,191.9798142,262.373334,235.5882437,127.8169877,179.8927769,230.8855478,156.0983552,110.8007604,119.1850082,158.5518441,99.84225458,170.9272148,142.7647899,151.2151202,147.7686558,150.0753213,159.3262741,138.1328394,157.5473346,146.937592,157.0803672,282.8079036,146.8735616,144.2025588,102.4150997,131.486891,31.82734388,204.159546,124.4160554,182.7810846,653.2743761,158.2286285,127.7935034,111.054277,118.719875,149.4717467,138.5422371,159.6382952,167.1506801,201.2339329,97.01553849,178.8701199,28.57610652,34.76673727,117.5149333,213.5029212,17.56764874,14.88743109,207.6156346
54,78.26486317,119.9454213,77.98057013,49.06592719,64.90104345,-6.744088386,-4.377146096,129.2863115,108.1267935,95.23640827,9.85927532,101.2488042,136.5737934,88.04235576,104.6012879,39.11429478,-7.813894147,70.72613044,60.22957972,64.20520812,38.99382694,65.47470076,41.62397377,91.22247147,65.66996493,70.67768266,59.92718636,112.2153779,159.821474,140.5040741,63.45806131,90.34252892,121.8471616,87.00030573,50.75428829,51.90932933,71.0242723,40.74414491,115.7580258,57.5795393,77.48869583,73.55268996,67.75606741,85.33460252,101.2835934,63.11948262,89.89175152,73.40044839,116.7839981,84.98702885,83.95204095,49.71988632,58.17088437,-6.21240662,111.2801231,59.17494609,44.70528769,89.18507843,102.6519166,75.17749561,81.80382959,81.3803457,71.76670938,57.95124304,110.6860534,82.28278822,107.8314763,63.33184992,94.64377109,-7.272268647,-12.13134125,78.69207498,96.96474507,-3.894894244,-3.851848131,102.0131325
55,165.9296084,105.1198971,144.5263473,130.1304425,146.9827307,317.2200495,72.38581345,113.336153,47.29251432,131.6760097,64.59385245,164.4090104,36.74169487,126.3743543,178.5544973,261.8067036,63.66873971,116.660488,128.2337209,117.0254057,105.1064072,154.8857028,189.0103694,222.1965654,141.1138563,184.9275594,124.8762854,282.1829683,357.7830984,148.1389134,152.105497,117.718218,200.023068,130.2761485,94.34644719,138.0602518,157.8448,143.8365735,48.10519941,149.3309203,197.3603901,147.7104312,141.9085579,151.9626568,144.1282768,135.3306464,141.665797,151.7855255,45.62338179,146.2396578,146.4562284,141.536238,137.6254937,80.6787429,158.3576723,128.1609261,70.11993629,166.6685698,159.3798737,147.8057842,131.2022112,148.1494212,160.6025019,132.0799473,134.2511173,157.018096,145.6655415,152.9496274,99.26088129,76.22133835,57.00998118,138.8935251,118.3736758,69.99138915,81.55056322,145.5889737
56,131.762736,207.1744419,125.4786182,104.7848196,110.769527,3.510146124,2.197299661,188.3516927,181.5745275,168.7973398,41.07629918,168.738486,197.4197132,111.7258446,132.8209546,83.66728818,3.259597256,122.947114,121.3982389,109.6422656,88.5946715,130.6643897,108.1559573,186.0219328,100.4721079,109.3102776,93.30406124,194.3010071,244.5508009,204.1311721,106.323625,152.9330569,163.970548,138.3391786,112.5138665,80.43518353,122.9972504,109.6323545,194.3475085,103.675695,135.4969741,111.84413,112.4933894,150.2906045,161.212345,117.1723551,127.1718182,118.5722208,199.3486366,123.5626324,125.0535768,128.0331818,104.0005496,7.925556956,178.5082715,102.6203395,63.71264802,159.2631682,170.3826068,120.5467795,77.62446737,113.6659086,105.9594949,100.7247788,159.369792,138.0497147,152.4660342,88.40067214,171.7159289,3.124016448,8.756610075,115.6279505,153.6061666,5.156403851,-2.531030522,146.8201058
57,202.8055166,117.2380921,161.7652909,125.8496491,154.8995147,354.350051,77.59023301,127.0457326,56.48365376,128.7524224,60.02167476,190.899223,44.79952656,144.5251001,184.5324742,151.4802367,66.29955872,131.3218005,143.3450929,144.3933052,120.8267685,163.1255297,196.2156895,216.2324,139.1073112,176.5042051,132.722339,291.5322062,361.1914496,139.0937807,153.5075534,144.7490324,179.2674427,141.9236594,95.054589,144.647917,172.3685643,135.5141868,42.9282078,148.6763933,205.9843376,153.6055875,136.1877065,164.659878,142.7553326,145.9145287,149.3698829,153.5989907,69.11989373,130.8873591,162.992725,154.5991288,128.446978,83.41057554,150.8402903,118.6982711,68.11546739,165.1678697,169.7592048,153.4367818,143.8188871,163.6912645,185.1756743,144.2778293,145.751406,140.1419983,159.2119469,152.7075687,89.49595087,80.73152806,62.72566342,140.678176,119.3414403,68.73848774,87.68686278,142.178524
58,73.16490465,55.89908153,44.83526977,-27.9949297,42.14873941,59.39802392,-22.94345426,94.80303908,137.6403862,76.9012047,36.05506293,73.98581416,-21.21171255,12.70991126,52.49681022,58.76689311,-48.36267069,-28.83924656,2.900269278,-36.05084453,-16.15993602,-10.62810197,49.7938524,99.98322053,-23.00705419,4.008983425,-75.14999092,144.245215,152.566041,153.0822503,57.41825168,64.3676197,97.86304576,14.54739806,-4.293255922,17.57073421,26.58820916,2.195519587,49.42742564,48.32735292,86.33789315,51.00806218,48.87352041,33.11789826,70.92107704,6.33546852,37.79874638,34.1058401,77.34199786,57.94603094,14.35293676,22.46990486,29.47376176,-44.83957422,56.75535024,-6.697454253,63.5897129,55.07991497,43.51540687,48.84498823,47.17232456,21.96863099,24.00069102,14.72603737,42.56605675,63.34733898,70.8813848,10.96877523,39.96945341,-33.60747787,-36.36629194,1.745278764,-11.31655103,-17.72467878,-35.16010816,71.75953377
59,159.062104,228.5010358,175.8289966,131.9307711,148.2625018,240.4543086,29.90203104,203.4103363,205.5830667,217.6714946,58.21840809,176.6077074,561.69608,153.907282,182.8882434,112.6201793,21.35533978,120.1855263,127.7248223,117.6958046,114.4244566,130.9448373,108.3941736,173.065262,127.7410235,103.1323286,88.17126141,166.3221789,178.4011351,249.8216344,131.2628583,184.1252267,162.1969839,166.0218542,135.9352612,121.8889547,140.0370796,129.2334065,161.5336743,115.3517002,122.3297813,145.4768767,128.7582226,128.9091533,171.7697416,123.1434706,159.4026521,119.4979592,231.398958,149.819188,124.990389,143.3050815,148.5184391,23.9493144,193.011053,93.17491983,129.4682016,148.1618842,174.9775206,146.2972434,110.8537387,140.6205505,169.2535315,149.4137223,140.4843649,159.7105709,162.4859332,86.39747593,146.6733798,21.07803824,29.62573018,113.7905503,210.2373458,14.93203755,13.06220332,160.6770622
60,729.0416395,776.606848,907.4471899,473.8124225,910.4323751,16.56118929,15.34896718,786.5155224,757.8820682,845.7275306,179.1255751,864.6644849,25.47060419,188.1059419,842.426797,905.8897813,22.11310241,85.20351498,889.3289318,118.9105234,958.311844,90.26799625,140.2566279,732.4971428,131.7790497,146.423611,825.0727089,879.9225138,852.2604651,759.9988067,912.8973263,821.754079,850.3616131,187.4039059,211.6875832,862.1077182,805.0678656,923.6006747,691.3013083,898.3402013,878.1624441,133.8387012,872.5684335,786.7160104,823.7599179,815.967287,192.6209244,906.3547609,492.1701253,885.6543855,894.8925411,921.4363865,337.4649373,24.00796932,832.0777203,905.7836433,639.5329635,772.9056633,858.2747204,116.380618,884.8022884,923.8630256,916.313031,651.2952385,816.4007815,890.4025024,824.6550805,87.70063349,313.137101,16.96109322,15.69475451,854.4002629,364.8659622,10.77694856,21.77970001,207.1275591
61,107.2984016,146.2283599,99.82859387,83.34882029,91.59540076,8.976748294,8.03669674,162.8892436,157.8843072,138.7457117,36.88805225,143.1382129,125.8846303,95.14517923,115.8244352,65.12352873,16.62359624,55.40297843,79.2711506,62.7795227,54.32287621,62.35007071,81.65531897,113.3195642,83.4988518,98.35157584,76.24436442,147.201254,175.3769655,171.8181904,116.2024655,112.9496998,165.4287254,94.0607468,80.63119272,77.82651863,74.74674586,74.60810805,124.4588702,76.7250635,112.1750393,88.67716266,82.68944745,99.79795902,124.4147847,88.20941532,89.17716527,95.48880998,152.3203645,113.5196649,97.55525972,85.67278047,93.2240087,13.47304636,163.8515194,91.31061749,36.86138596,102.5220139,126.5079202,93.82571926,63.46982647,78.77800357,85.7982511,85.18400505,120.1596858,106.4037045,112.5446298,72.73755317,127.1936506,12.68942995,5.579271427,62.20133844,120.0296797,14.68503953,10.31518663,127.443405
62,157.3079517,221.7820586,178.4819045,141.2939119,157.2758766,16.84652896,19.58243034,222.8316772,263.9416435,213.6549701,46.39665379,198.1590604,283.7591512,186.0458209,378.8869609,222.5420126,24.96684504,123.9165747,131.2357012,151.0485565,117.4238738,171.2267028,169.4337487,187.4572795,213.5313232,160.1744304,138.490066,213.3553922,312.7032813,264.1846437,139.3916601,191.4149705,203.3054144,179.7645107,132.8269381,114.354819,167.915567,124.7287075,419.1728857,112.8036167,186.1759362,127.722796,149.899865,180.1169988,232.1984472,155.9745251,190.5512299,157.8859335,254.8364457,178.0217656,157.0322694,147.7804771,155.7586826,16.7389141,210.48821,169.8935117,168.1409556,823.7406933,193.4647812,155.4603867,155.4545408,145.4862207,139.386454,125.5317618,195.5970243,163.311745,301.3369683,128.3189456,207.947871,15.43045985,14.4057471,128.4075443,214.109336,11.10801791,16.14037429,185.9216936
63,136.3227269,178.5610698,127.6292772,116.2152558,110.6894519,3.164437434,15.80713492,214.4529872,179.1742955,146.1179865,42.85503758,181.4333538,186.4024928,141.4526727,138.7171949,301.1569258,-0.2706608111,94.39544635,90.99116124,119.1750784,85.07991515,126.5457363,132.4266458,138.3593067,94.14072821,111.1859184,107.5742584,160.5737481,211.0244028,392.2718716,152.8664744,141.5642119,266.4883631,144.3165478,91.00826804,97.27124074,122.8282877,115.1600493,160.1112785,101.8998911,135.9115052,116.0699024,97.603934,133.5165701,186.2325873,111.3748594,133.4611283,163.1256833,269.0998754,889.3253468,887.3372868,197.0497303,129.927372,6.228724409,146.5039876,107.3413061,99.15072594,784.7929931,131.0958141,117.0531509,162.0197521,106.6775522,117.0917549,83.48101975,160.7391415,880.5594999,160.3047891,76.77376288,127.3250775,17.69547834,5.64657813,127.6903521,220.726787,3.08087999,5.747132031,144.0823354
64,121.7315365,187.4136866,153.3961722,114.4470661,122.3835372,18.49283446,21.28920357,214.490379,204.9293197,169.9581729,50.61612078,151.1879777,172.249678,162.0237274,168.8765728,89.18267965,17.68517531,111.2157511,115.6586132,123.84557,61.31475839,124.9503334,123.1298321,156.1737528,121.3118929,113.2834494,127.7256121,151.1000753,224.4707202,210.6858708,112.8907946,158.0402854,169.4650856,147.6328789,108.052914,101.4644755,138.8778152,105.4766165,153.6008612,99.85649156,147.0067346,119.4388599,114.725081,140.3684614,159.4779415,140.2262944,165.7273497,121.7744434,213.4847024,150.8376589,134.314164,117.1773224,105.0118746,13.2095877,168.983647,93.88893744,103.7817541,135.2308729,156.9386548,123.9680981,121.297807,133.8086919,120.02198,85.41481061,162.9945785,150.683731,160.1011794,100.0035837,151.5031493,14.81711967,12.16996553,104.630642,176.8549985,19.18324603,14.08411683,164.3891587
65,139.0079028,232.8240181,156.5512057,115.0570048,137.6331474,21.01306572,27.3497882,248.0166086,274.280289,208.7576842,57.05648146,190.12915,39.32265858,171.8562156,184.536561,104.7722439,21.38697321,109.082851,135.4063592,122.0137256,111.0130885,185.349358,149.048815,195.8241475,101.144802,116.9400948,115.1529446,214.336941,233.374239,245.4482266,133.5513457,217.7761137,215.4281092,169.6175355,112.5772446,87.72431627,153.7483725,98.41505545,196.4643407,124.3298966,190.2685615,149.9632919,119.9381973,159.218533,218.7203882,87.25077981,178.8632799,128.9650065,242.691781,168.658981,122.3412202,111.1605058,121.2815369,16.31027045,205.5900096,126.4428577,120.8921569,157.2705696,169.9216304,139.5058411,108.9281045,124.2199532,133.6349383,140.9810835,176.6478781,135.4019782,199.7149425,115.6523026,187.9703797,18.8089424,19.36586037,101.6427102,186.5756681,27.94025196,18.48568609,165.3895354
66,232.5809874,299.6991944,150.912647,171.9071625,217.8764264,53.27079563,36.54326599,453.2935062,446.7839339,233.2910264,24.17570542,457.5683279,66.98173146,172.5249179,160.6712849,142.0733313,51.24341459,146.3683154,138.9979678,169.2512,136.3883616,114.7163038,118.4500337,220.6082856,156.75095,141.3626635,97.96033933,172.6687585,390.4620171,264.8729713,167.0242863,447.8332733,217.6232421,184.5727845,102.7583829,145.334368,93.14364531,136.9166669,171.4034983,121.2867953,184.091251,213.3992475,191.9442001,118.0224302,200.1636591,175.3701731,170.0306243,161.5815106,205.7005932,123.1387626,147.6901426,143.9285585,169.2699135,56.78911971,350.2866993,172.4604467,146.6589638,250.108932,236.1427106,148.4659901,104.0635595,146.4500425,185.7533742,169.4891509,197.905327,144.8725443,219.3756634,120.6609627,264.9594279,42.79927268,40.78940681,144.5156916,222.3096,59.13612006,32.78983185,238.308855
67,850.0712275,208.729323,154.8033415,125.2012411,160.5005391,170.6832777,33.82663213,734.9179335,280.2096669,240.0331163,85.44426426,773.2460574,29.51966131,161.9134842,148.7964222,824.9368463,19.01947061,99.50460881,145.8845356,115.8802693,83.08246266,135.375404,156.3705844,243.4766966,137.3781189,131.0511167,45.92130418,258.8295269,771.8835023,267.3928006,192.4530943,728.766093,205.7897229,147.76312,138.6512531,204.5679029,153.705023,104.3729518,169.3362539,369.8791133,187.0419129,789.2819242,152.7226037,127.1140466,157.139505,112.0212294,158.6758598,123.9881888,209.8048254,167.7465964,132.2281903,135.7952102,160.106686,26.77262699,214.401033,124.4963442,221.5621826,733.5259938,160.6598142,159.2185273,138.121337,126.1174663,841.1399825,133.5700156,185.5125818,185.0879877,205.7984528,134.0346096,185.7560516,33.03062889,126.8196441,103.4657777,170.401023,40.89022941,24.85819145,182.8831759
68,190.7095776,246.3014862,303.5359732,140.0889473,183.6065053,12.38409693,7.048734316,239.936957,252.1012015,206.15859,54.74317845,225.0663385,25.00944921,137.5780887,223.7858713,119.8931216,34.9901792,122.7586575,121.9632709,119.7387146,133.4377829,75.43097818,83.22489807,195.7057309,147.3681655,130.3127186,95.15825226,166.4215871,185.3378914,380.2879452,192.3598673,187.5517123,287.3930969,161.0523446,107.2252492,135.0626284,172.4646721,104.2128468,216.5665712,130.1893433,156.5654171,128.0917296,171.366679,147.0539245,143.0764294,168.0521103,149.1018867,157.7746675,440.8189773,262.7329162,262.0625637,153.5392973,172.6185338,23.37992392,233.5331431,207.9762369,241.7558298,184.2885295,202.9921065,98.83380417,156.2336995,142.3632391,167.2415805,125.3818985,284.0683413,246.868843,211.4143608,64.92572406,273.9160882,14.69908949,16.03120946,148.3628079,285.0828557,25.17961722,16.95172668,227.1208216
69,150.5658629,210.8174519,167.6342725,128.2253358,141.6619746,31.81773228,27.30370839,221.8545759,222.4510987,211.5986127,62.47879113,193.1851269,34.91528923,180.1114284,168.7477912,105.12948,28.69284216,128.7417082,142.3609872,157.9112327,117.6153713,161.5907657,97.88910873,172.2768801,137.2565911,138.8983677,142.6152293,184.5262425,216.8709243,185.3050713,123.3500761,230.9921855,178.4570304,171.4137303,122.2229387,116.0804422,156.0309492,112.9216623,197.6208797,121.4540608,159.7562547,118.5670863,130.1474695,159.4222103,170.2991706,140.0235419,186.8351816,144.8973672,273.2999105,161.0884331,141.8771948,144.9757643,122.471996,26.54958167,188.9901255,119.8118533,114.5758642,152.4273719,161.7959734,135.7371796,141.5647457,125.3714549,140.7483933,141.184651,152.2031867,155.1664857,193.5007606,118.4449599,158.3200621,34.9734582,30.39716574,120.8331815,198.694647,16.58228364,27.28863961,195.3982627
70,134.789993,202.4418289,166.2124141,127.298159,115.8235881,22.94918126,25.04075282,186.1502816,213.9536193,153.2980208,52.80459934,177.8288534,219.3642525,197.4705647,181.9246197,100.4691087,12.80437301,117.1225292,115.6113734,133.3022082,91.71713246,127.1057714,144.6128684,152.2095938,97.45472887,129.8259654,117.5052434,205.3337862,251.5886518,205.5188409,110.8081313,155.4932775,156.9954376,177.0132702,102.4834116,105.3068099,153.0576945,111.2718637,178.4561528,116.2542588,154.7845094,130.2608,125.5405041,143.8798965,193.1108364,135.9033728,169.200608,127.6789701,211.7150331,132.1278899,141.4281843,123.8874253,136.5831809,25.52163982,164.7342335,103.9528939,73.31335224,177.6481231,152.3569516,123.8076666,287.6181165,118.8744585,141.4816155,110.1128274,179.1025712,166.449165,186.5317844,112.251828,160.1295397,30.76107863,19.5252787,146.2728144,194.0663199,22.46591078,22.58266004,159.367976
71,113.9019924,150.7789639,123.4642008,121.5220331,63.34831119,13.86362628,4.257301462,189.0996841,217.1183203,141.0123028,104.6549413,212.3187633,189.4181585,93.16898798,109.6383454,79.84637074,-19.77176164,44.19107514,79.86752766,83.12611507,50.88329754,93.38265111,92.32520339,121.6758508,65.61804584,112.6770801,87.30130609,139.7036186,194.3636876,237.5342024,84.9876527,144.3118682,149.1569595,125.1140122,91.40352353,54.24902324,70.99578388,50.31763522,124.4796996,61.16799635,168.2994504,84.48101845,103.2769336,96.97171062,191.4437571,73.5063111,84.46376216,68.54028428,224.7665198,113.2635771,94.96456979,71.75934868,82.76310473,6.587154743,130.5200047,51.21070145,112.0322368,141.1111524,95.74323909,83.2700985,84.42125576,58.49298445,100.7101307,79.33547027,108.9441572,142.4436931,148.1668116,63.90286936,150.4795853,11.58607059,9.228169152,68.71492501,162.3127373,20.89924574,-8.794305164,151.1913518
72,834.3362446,284.5760165,217.3309384,190.2926118,191.8856786,57.20315524,45.48367589,713.8379947,266.4425871,268.1321973,84.6694203,652.849129,213.4951629,203.8083501,236.6719847,827.9775652,45.99455076,177.6469255,177.0804483,187.904466,141.6056258,186.1267968,170.946239,223.6530597,191.5754643,142.9749379,146.4676931,217.9246483,753.2611988,313.4425087,193.3594566,625.3146823,240.1897877,196.8177453,156.9307952,155.4243685,189.7877877,174.7490818,241.857207,164.8315111,184.4063255,167.8138018,171.5992323,224.6048734,225.7055814,190.0265424,199.4512916,184.6435968,329.6931097,178.3591851,156.6643243,199.0308304,192.2961002,35.56374767,223.2764279,166.6431319,216.7214033,629.8118073,208.9797205,168.659226,150.900181,169.851489,196.4791436,172.159906,272.6658295,191.2072908,228.6315767,148.7507527,215.193735,47.70133125,50.34371062,160.9766537,264.9266754,55.16038847,54.24822289,257.1250132
73,110.7907405,143.0814778,86.19209442,53.90449072,66.0199556,-12.3636182,-5.902568234,813.3896235,179.415745,148.7627055,34.66708939,480.0581176,4.016564238,94.46989256,110.6982407,68.96038777,-14.09256693,47.05278418,81.26981112,45.65057849,44.50601929,69.88162793,64.89806541,114.7757185,55.10598215,65.91202412,67.19835901,142.0250216,837.9464466,136.300453,75.45653635,504.2541052,120.8718142,95.10598551,68.90012019,53.25094642,86.36512686,51.7780558,130.0792823,68.74304139,96.34880546,87.69584112,59.07386717,88.02075241,105.4373038,51.13491933,87.59577787,63.23504155,158.7678509,82.7749164,45.37398751,58.23636636,76.76869658,-11.303,116.9399136,60.88113712,44.02838642,103.3301401,120.5892182,57.24812926,31.25423484,85.25054233,70.40412892,86.92681617,116.1515108,105.3351281,123.4973537,43.04572689,120.2187006,-4.725450171,-4.250465393,53.44557914,107.0342916,-5.947814779,-14.97919074,113.547349
74,143.5452034,139.311529,105.7505021,83.9057017,92.0100059,-35.91384705,-25.72976502,649.4775205,182.946716,165.2195284,27.0623206,624.649259,2.124411159,75.14539608,122.6816342,146.5338432,-23.92339892,30.73785509,65.30086661,86.21832667,23.30718693,46.74334794,50.87444414,160.9411631,52.01567448,59.64673269,-24.65621061,124.0279886,450.3438404,179.7849177,98.58855523,621.144964,160.5582779,71.50120865,49.88182987,37.99893983,67.37071102,24.09785706,135.3870517,78.27170959,84.8339938,109.8531663,77.82900246,68.20447101,89.86905452,32.04909487,75.54698832,66.01817284,138.7953318,101.7925216,73.33002882,58.52977892,86.51341037,-10.87011502,227.9244809,96.9812989,126.4033038,378.2872895,76.28274068,62.06905452,58.79333374,25.52118201,83.43495373,46.98921772,89.78502878,83.16435705,133.9783878,48.73891986,135.0959005,-14.51514584,-13.41579872,73.27616399,128.4514958,1.17121761,-14.27860364,151.97768
75,834.3362446,134.9425001,80.51749942,69.05744889,70.54923428,-39.35032601,-24.73001883,713.8379947,195.6046702,161.8630468,32.79946812,652.849129,158.4884242,108.0304388,168.4499056,108.84545,-43.9490241,63.58670882,100.7723178,80.11504689,28.33145784,108.9405809,96.37296762,192.7371061,95.18696314,70.65471869,14.27832682,164.959591,753.2611988,254.5974143,130.6533462,625.3146823,169.2963105,79.20704205,70.00099054,65.13195905,85.96353248,70.92781712,148.436061,92.57698666,107.0634408,66.25330182,110.1771786,119.1652689,148.945689,68.82587071,140.0441842,97.98218011,149.1148768,95.05194369,79.17114993,95.52105486,91.25791128,-26.78198006,174.4262491,62.78685063,154.524137,133.9075172,118.8291805,92.27529696,77.51995472,50.4976541,57.68444787,69.27170557,191.1354628,112.815782,138.7440495,73.49253985,129.4096359,-22.87517726,-22.74770013,91.62116837,109.7843643,-4.044011992,-30.18378467,172.7699392
76,144.4339174,108.0169998,151.6024523,122.5430501,152.8380231,343.229709,79.14078474,89.77669715,48.20293229,125.6388448,71.55327532,147.901311,36.26846415,138.3064548,175.1362228,129.1499809,72.52782524,123.8949208,134.4257922,131.8915799,119.6909313,125.7630102,167.0752937,231.0986517,136.6200558,179.2805087,133.7154141,294.5960355,389.4781065,70.01392951,146.1096456,112.9572087,191.7749743,138.1688698,92.27017225,150.3876196,163.6870795,145.6154469,52.82147685,149.5491005,175.8443453,138.4941944,144.131751,168.400099,123.1414055,141.1670235,140.7797399,153.6617217,60.92967727,136.8735657,155.6318972,147.4877462,138.7185202,88.42373696,152.4134331,128.3664914,64.48568919,109.9284828,149.483223,143.2215777,136.2474016,154.0735102,180.8652379,135.6640125,137.2832736,154.3289137,156.8850618,142.1331257,95.57768015,81.86702268,64.60614716,139.558075,126.1482881,80.07061533,92.73929617,139.3724958
